"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"103160859",148.149650545334,0.545870081882227,0.302698604628002,3.30449862436262,0.0690904261965443,0.148266969864716
"103160860",34.5840015542724,-0.317640567494144,0.342925193884042,0.851165218591746,0.356222911973558,0.462523629311667
"103160862",25.1128573554428,0.555094390344968,0.333541391904071,2.82302939985277,0.0929208773940569,0.179933206482168
"103160875",41.3580827086736,-0.366642435175416,0.237993185989299,2.35412886958761,0.124951668424144,0.220446736601364
"103160880",134.204968370363,-1.30254061661106,0.378678614618419,10.9595267009745,0.000931235997247332,0.0103176303202423
"103160886",11.2649092574878,0.602181114822442,0.357943629423489,2.8488758593179,0.0914378518489144,0.178053296442783
"103160893",6.56218053644393,0.524465499973685,0.633834357557879,0.701126079665357,0.402405573682224,0.506750108955777
"103160894",86.3998989876754,0.110191387609387,0.242803054466136,0.206651253983466,0.649404874662341,0.725673319182861
"103160895",0.787513689413448,-5.166636276395,1.31205373047182,15.7321611380094,7.29728422942911e-05,0.0018998332476435
"103160896",163.632958934213,-0.698162763046448,0.242762146877822,7.99052928750291,0.00470226665394528,0.0272666851348587
"103160901",8.36054736376268,0.545672354827476,0.222531077827034,6.03890004791918,0.0139940005954305,0.0532793009183331
"103160902",14.1764556528724,-1.06039204418988,0.333101532663274,9.82762341638062,0.00171910328667485,0.0147848216700779
"103160915",20.8133258326394,0.394408375419327,0.282177533187771,1.96816134726373,0.160643159890546,0.263536355204168
"103160919",302.20677436097,-0.381320477644098,0.185115556486766,4.17646600980129,0.0409890868817756,0.105249253978403
"103160922",12.0839908774207,0.772949621533118,0.975174896636085,0.640387698097186,0.423570440945815,0.526223896001115
"103160923",1.42145501141396,-0.54340274636093,1.33722063159268,0.161579738129916,0.687706235599677,0.757633429361343
"103160925",70.9861595507849,0.458415379598172,0.191874979289795,5.78891314329263,0.0161275569752006,0.0581860970564661
"103160929",4.94965991034832,1.95437511750582,0.845550091143644,5.40286542806345,0.0201037192412115,0.0668634461894762
"103160946",39.1541304067849,0.218429115075795,0.240864064849872,0.830008063119294,0.362270197480152,0.468279608727868
"103160947",5.97500060750204,-1.98861139211321,0.771015195372648,5.89922590778789,0.0151475406763079,0.0559714818595571
"103160949",24.5886737513439,0.480466168699972,0.273961901185179,3.10550577709927,0.0780279917287779,0.160498133576554
"103160951",54.1748653051999,-0.872570819222838,0.324437463687871,6.94614518506836,0.0084000044955591,0.0386177438241826
"103160957",37.7482971385651,-1.5998856812992,0.678322902864344,5.03364570534171,0.0248595163676674,0.0762412136281319
"103160963",34.8333317625187,-0.366331912646599,0.204643258707089,3.19402157850431,0.0739079836817663,0.154887511136121
"103160964",3.15693657041869,0.0821650845087777,0.443675541455399,0.0754801326836514,0.78351870327629,0.833848795917681
"103160968",2.73386779082529,1.10208573485441,0.802893957021449,1.92943771541923,0.164819974778328,0.268309676570704
"103160971",633.783769666096,0.434066035015084,0.134337834955733,10.5690180379903,0.0011499879772402,0.0116349317412594
"103160985",1.04530555867059,-5.57193402064128,1.33884491033895,17.0014507326553,3.73512685977624e-05,0.00120124045954116
"103161022",102.35377778224,0.328376348106752,0.298281556435179,1.22667227262616,0.268055179256551,0.376548839016654
"103161026",165.094824430626,0.353152496857085,0.242602014135284,2.13990722666301,0.143510569916385,0.24314693103235
"103161027",6.4993045253346,-0.722196786616748,0.480093217606921,2.21992789720804,0.136239422172312,0.234630892437536
"103161028",703.685183389587,0.586846101511274,0.209727445782484,7.95267361296305,0.00480163897204102,0.0276471280663942
"103161031",193.090006601753,0.595388835815589,0.2809062102388,4.56062463370915,0.0327151396175324,0.0910426213122989
